budget,matchup,base_seed,opening_id,leg,opening_plies,first_ai,second_ai,winner,moves,a_moves,b_moves,a_simulations,b_simulations,a_policy_evaluations,b_policy_evaluations,a_policy_inference_ns,b_policy_inference_ns,a_search_time_ns,b_search_time_ns
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,1,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,17,8,9,63959,107175,0,9,0,987000,830438400,931841800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,2,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,17,9,8,91313,55274,0,8,0,815700,932362500,832276700
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,2,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,27,13,14,73912,116628,0,14,0,1443700,1361931300,1462428500
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,3,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,31,16,15,78258,67340,0,15,0,1557900,1682838200,1579404100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,3,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,29,14,15,79114,94233,0,15,0,1649700,1463182300,1562769400
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,4,0,5,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,34,17,17,143511,196046,0,17,0,1765300,1756221300,1752556300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,4,1,5,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,29,14,15,93933,107537,0,15,0,1569200,1460323900,1559501300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,5,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,31,16,15,87047,71153,0,15,0,1617800,1662931400,1563478100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,5,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,127258,173013,0,16,0,1662800,1561223500,1664673900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,6,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,33,17,16,199465,150412,0,16,0,1633500,1754790500,1654791800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,6,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,33,16,17,101670,160721,0,17,0,1827900,1661453700,1761436300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,7,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,25,13,12,91677,73410,0,12,0,1323700,1354704000,1253285300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,7,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,19,9,10,52996,101324,0,10,0,1027500,940979900,1042154100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,8,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,27,14,13,100509,88165,0,13,0,1354500,1452926300,1349441800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,8,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,29,14,15,77553,89977,0,15,0,1630100,1451208300,1553045100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,9,0,3,UCT_MCTS,MLP_ROOT_MCTS,DRAW,39,20,19,180869,123354,0,19,0,1988500,2068057400,1968625700
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,9,1,3,MLP_ROOT_MCTS,UCT_MCTS,DRAW,39,19,20,135435,191762,0,20,0,2115300,1964399300,2066551700
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,10,0,5,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,12,6,6,32446,75370,0,6,0,596200,627645800,623964800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,10,1,5,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,12,6,6,75016,30598,0,6,0,630200,623668200,626897400
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,11,0,5,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,98172,114527,0,14,0,1458500,1459122500,1455121400
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,11,1,5,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,93464,156121,0,16,0,1631200,1560453400,1661215600
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,12,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,16,8,8,43842,81296,0,8,0,806700,834047500,832085400
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,12,1,3,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,29,14,15,93798,145022,0,15,0,1577900,1455553400,1557018300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,13,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,23,12,11,85066,52050,0,11,0,1115800,1254499100,1152570700
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,13,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,40,20,20,216758,172208,0,20,0,2112100,2059150800,2060780300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,14,0,5,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,95076,136352,0,14,0,1425700,1455221800,1454890200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,14,1,5,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,27,13,14,71520,93338,0,14,0,1469100,1355356200,1456991100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,15,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,112886,86502,0,14,0,1452100,1554977200,1452892500
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,15,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,142651,96186,0,15,0,1464800,1561531200,1564542600
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,16,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,108218,114246,0,14,0,1449700,1453580900,1450117200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,16,1,3,MLP_ROOT_MCTS,UCT_MCTS,DRAW,39,19,20,144711,198853,0,20,0,2108600,1959137300,2062378800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,17,0,5,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,18,9,9,62229,106207,0,9,0,935100,937672800,934157500
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,17,1,5,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,27,13,14,93951,107584,0,14,0,1457400,1349264100,1448946400
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,18,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,36,18,18,154534,205149,0,18,0,1900900,1861016800,1856574600
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,18,1,6,MLP_ROOT_MCTS,UCT_MCTS,DRAW,36,18,18,195633,143330,0,18,0,1890700,1848973100,1851219100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,19,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,13,7,6,71290,35505,0,6,0,626000,729301900,627646400
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,19,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,27,13,14,67246,79266,0,14,0,1459500,1359427200,1459779000
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,20,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,38,19,19,174559,214867,0,19,0,2035600,1959971500,1955076600
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,20,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,21,10,11,51577,99283,0,11,0,1148200,1043604300,1144017300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,21,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,28,14,14,99141,121160,0,14,0,1440600,1455624900,1450632500
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,21,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,14,7,7,86879,54075,0,7,0,730200,726781100,728144700
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,22,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,23,12,11,107235,82513,0,11,0,1125600,1245571600,1141963000
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,22,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,33,16,17,143709,194303,0,17,0,1704600,1663215800,1765068300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,23,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,103691,122161,0,16,0,1893900,1664125400,1660650200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,23,1,3,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,24,12,12,88700,66024,0,12,0,1298800,1253191300,1256783600
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,24,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,27,14,13,105450,89677,0,13,0,1324100,1455410800,1354505200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,24,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,88664,105855,0,16,0,1629000,1559941800,1657253000
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,25,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,25,13,12,110317,90608,0,12,0,1275500,1354294600,1251983200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,25,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,28,14,14,98359,86695,0,14,0,1519600,1455840700,1458961200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,26,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,27,14,13,104234,81097,0,13,0,1344900,1454944800,1355209900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,26,1,4,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,28,14,14,131169,89575,0,14,0,1447200,1457478700,1460150900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,27,0,3,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,33,17,16,184743,139371,0,16,0,1699600,1762369900,1660977600
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,27,1,3,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,87784,102938,0,16,0,1597600,1556837200,1655491200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,28,0,3,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,33,17,16,171054,116067,0,16,0,1752800,1755582400,1655276200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,28,1,3,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,129158,109099,0,16,0,1771800,1644316500,1649300700
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,29,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,32,16,16,133905,179615,0,16,0,1641600,1657181700,1658878500
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,29,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,165777,117685,0,16,0,1632300,1662660100,1661901900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,30,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,11,6,5,85159,41796,0,5,0,502500,618266700,519885300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,30,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,19,9,10,33817,65781,0,10,0,1021600,940495000,1044448000
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,31,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,38,19,19,113839,167285,0,19,0,1931400,1968545600,1967034800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,31,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,36,18,18,180067,128273,0,18,0,1915800,1860088700,1862273300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,32,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,3,2,1,55990,15773,0,1,0,102400,203717100,102648600
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,32,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,3,1,2,16917,59836,0,2,0,206200,102633200,203609100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,33,0,6,UCT_MCTS,MLP_ROOT_MCTS,DRAW,36,18,18,135185,188762,0,18,0,1848500,1860605100,1858066900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,33,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,112003,91833,0,15,0,1580900,1553103300,1555681400
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,34,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,31,16,15,124823,98896,0,15,0,1650400,1650332100,1551645900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,34,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,23,11,12,55871,100093,0,12,0,1237000,1151475000,1249279100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,35,0,6,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,16,8,8,43392,85237,0,8,0,810500,835624800,833475800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,35,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,32,16,16,164524,114849,0,16,0,1685900,1661932200,1663260300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,36,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,17,9,8,84392,39348,0,8,0,812600,937945000,837117000
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,36,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,91193,97874,0,16,0,1718400,1559178400,1657472200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,37,0,5,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,108411,95533,0,14,0,1444000,1558201800,1457584900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,37,1,5,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,35,17,18,158819,205317,0,18,0,1947900,1751607700,1851541800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,38,0,6,UCT_MCTS,MLP_ROOT_MCTS,DRAW,36,18,18,146091,199923,0,18,0,2862700,1854014800,1852242200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,38,1,6,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,24,12,12,112424,72662,0,12,0,1206100,1252881100,1253837300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,39,0,4,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,24,12,12,83924,124399,0,12,0,1258100,1253933200,1248056800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,39,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,33,16,17,134329,190120,0,17,0,1745600,1649901600,1752634400
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,40,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,126227,84843,0,14,0,1445800,1560811700,1460891900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,40,1,2,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,33,16,17,138888,187162,0,17,0,1783800,1651890700,1749168200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,41,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,31,16,15,133010,116450,0,15,0,1535600,1651070600,1547706100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,41,1,4,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,28,14,14,107223,99159,0,14,0,1617600,1448387000,1450704200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,42,0,3,UCT_MCTS,MLP_ROOT_MCTS,DRAW,39,20,19,206537,150431,0,19,0,2012700,2049689300,1948799700
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,42,1,3,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,182681,134430,0,17,0,1785400,1766854900,1768166900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,43,0,6,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,1,1,0,54549,0,0,0,0,0,100599600,0
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,43,1,6,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,1,0,1,0,54892,0,1,0,107700,0,100474900
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,44,0,4,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,33,17,16,122726,118774,0,16,0,1945400,1754645800,1657962100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,44,1,4,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,31,15,16,92964,136842,0,16,0,2344300,1561536200,1663602300
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,45,0,2,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,30,15,15,80958,127977,0,15,0,1971900,1569289200,1565883100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,45,1,2,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,154167,111377,0,17,0,1814100,1757362300,1758140500
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,46,0,3,UCT_MCTS,MLP_ROOT_MCTS,MLP_ROOT_MCTS,12,6,6,34567,76674,0,6,0,630400,623375900,620331000
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,46,1,3,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,18,9,9,92551,49200,0,9,0,946100,937514500,940625700
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,47,0,5,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,29,15,14,108652,92755,0,14,0,1471600,1558926300,1457359100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,47,1,5,MLP_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,113266,111815,0,15,0,1661800,1555173700,1558315200
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,48,0,3,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,13,7,6,95848,61806,0,6,0,730300,721485000,620539800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,48,1,3,MLP_ROOT_MCTS,UCT_MCTS,MLP_ROOT_MCTS,33,16,17,102765,121176,0,17,0,1772100,1663522700,1763388800
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,49,0,2,UCT_MCTS,MLP_ROOT_MCTS,UCT_MCTS,31,16,15,107278,92291,0,15,0,1576900,1662487300,1561102100
fixed_time_100ms,UCT_MCTS_vs_MLP_ROOT_MCTS,777,49,1,2,MLP_ROOT_MCTS,UCT_MCTS,DRAW,40,20,20,205560,149936,0,20,0,2149000,2067414300,2070254600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,0,0,4,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,30,15,15,77362,86311,0,15,0,55992600,1559469700,1554472200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,0,1,4,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,35,17,18,163942,189168,0,18,0,68259600,1763264600,1860240300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,1,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,25,13,12,131151,77000,0,12,0,45500100,1354250700,1252657400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,1,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,36,18,18,209310,153953,0,18,0,67573000,1854006400,1853903500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,2,0,2,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,31,16,15,173609,113624,0,15,0,57722000,1660804200,1558505200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,2,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,31,15,16,80090,89484,0,16,0,59810800,1563746400,1661602900
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,3,0,6,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,24,12,12,94582,110918,0,12,0,45861400,1248781000,1243023500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,3,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,24,12,12,102524,82151,0,12,0,45234000,1247292500,1252360000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,4,0,5,UCT_MCTS,CNN_ROOT_MCTS,DRAW,37,19,18,195341,130708,0,18,0,68186400,1957643900,1852906800
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,4,1,5,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,18,9,9,94669,46769,0,9,0,33468500,939190000,941380200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,5,0,5,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,28,14,14,88043,92941,0,14,0,52069400,1459356600,1451871300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,5,1,5,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,12,6,6,86422,52232,0,6,0,22571100,619838100,621303600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,6,0,2,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,31,16,15,110074,78807,0,15,0,56643000,1666314000,1562857700
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,6,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,34,17,17,186454,135358,0,17,0,64128600,1765085900,1762871400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,7,0,5,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,27,14,13,96937,76193,0,13,0,48729300,1462689000,1356783300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,7,1,5,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,29,14,15,125225,172194,0,15,0,57325100,1454724400,1554017200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,8,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,1,1,0,65783,0,0,0,0,0,100269700,0
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,8,1,6,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,1,0,1,0,60898,0,1,0,3684100,0,100170000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,9,0,6,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,25,13,12,97186,82949,0,12,0,44964400,1342226000,1240590600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,9,1,6,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,28,14,14,115505,95638,0,14,0,52161600,1454572900,1455332000
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,10,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,35,18,17,154571,99008,0,17,0,63979100,1862285900,1761142400
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,10,1,3,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,35,17,18,148395,187741,0,18,0,67524300,1758104800,1855597200
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,11,0,3,UCT_MCTS,CNN_ROOT_MCTS,UCT_MCTS,35,18,17,158102,94405,0,17,0,63790100,1874308800,1771574600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,11,1,3,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,35,17,18,96019,151828,0,18,0,67545300,1769665300,1867286500
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,12,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,32,16,16,91739,101070,0,16,0,60532600,1665248000,1661375300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,12,1,2,CNN_ROOT_MCTS,UCT_MCTS,UCT_MCTS,30,15,15,110567,94244,0,15,0,56580100,1562464600,1561855600
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,13,0,2,UCT_MCTS,CNN_ROOT_MCTS,CNN_ROOT_MCTS,34,17,17,93863,145071,0,17,0,63069100,1772568400,1767759300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,13,1,2,CNN_ROOT_MCTS,UCT_MCTS,CNN_ROOT_MCTS,19,9,10,64268,101008,0,10,0,37428500,933026700,1032864300
fixed_time_100ms,UCT_MCTS_vs_CNN_ROOT_MCTS,42,14,0,2,UCT_MCTS,CNN_ROOT_MCTS,DRAW,40,20,20,150591,195028,0,20,0,75654600,2063898500,2058320700
